VER,EXP,EAST,XGEO,RISK,event_horizon_distance
16400,16000,1000,9000,80,104.39
16400,16000,1000,13000,15,59.3
16400,16000,1000,13000,20,59.33
16400,16000,1000,13000,25,70.81
16400,16000,1000,13000,30,72.06
16400,16000,1000,13000,35,77.04
16400,16000,1000,13000,40,75.8
16400,16000,1000,13000,45,87.17
16400,16000,1000,13000,50,85.98
16400,16000,1000,13000,55,89.07
16400,16000,1000,13000,60,96.47
16400,16000,1000,13000,65,101.06
16400,16000,1000,13000,70,96.75
16400,16000,1000,13000,75,100.07
16400,16000,1000,13000,80,111.1
16400,16000,1000,17000,15,61.62
16400,16000,1000,17000,20,59.45
16400,16000,1000,17000,25,64.98
16400,16000,1000,17000,30,75.84
16400,16000,1000,17000,35,80.44
16400,16000,1000,17000,40,80.81
16400,16000,1000,17000,45,81.96
16400,16000,1000,17000,50,89.0
16400,16000,1000,17000,55,89.08
16400,16000,1000,17000,60,95.0
16400,16000,1000,17000,65,102.36
16400,16000,1000,17000,70,105.05
16400,16000,1000,17000,75,108.46
16400,16000,1000,17000,80,108.3
16400,16000,5000,1000,15,56.9
16400,16000,5000,1000,20,59.83
16400,16000,5000,1000,25,71.4
16400,16000,5000,1000,30,68.98
16400,16000,5000,1000,35,75.76
16400,16000,5000,1000,40,79.62
16400,16000,5000,1000,45,77.65
16400,16000,5000,1000,50,88.5
16400,16000,5000,1000,55,89.7
16400,16000,5000,1000,60,88.06
16400,16000,5000,1000,65,98.3
16400,16000,5000,1000,70,99.08
16400,16000,5000,1000,75,104.05
16400,16000,5000,1000,80,110.28
16400,16000,5000,5000,15,57.17
16400,16000,5000,5000,20,65.65
16400,16000,5000,5000,25,66.89
16400,16000,5000,5000,30,72.65
16400,16000,5000,5000,35,76.32
16400,16000,5000,5000,40,81.71
16400,16000,5000,5000,45,78.87
16400,16000,5000,5000,50,83.31
16400,16000,5000,5000,55,93.27
16400,16000,5000,5000,60,90.71
16400,16000,5000,5000,65,92.16
16400,16000,5000,5000,70,101.42
16400,16000,5000,5000,75,101.58
16400,16000,5000,5000,80,107.79
16400,16000,5000,9000,15,59.12
16400,16000,5000,9000,20,68.78
16400,16000,5000,9000,25,65.96
16400,16000,5000,9000,30,71.17
16400,16000,5000,9000,35,76.91
16400,16000,5000,9000,40,81.96
16400,16000,5000,9000,45,80.11
16400,16000,5000,9000,50,85.64
16400,16000,5000,9000,55,85.37
16400,16000,5000,9000,60,93.62
16400,16000,5000,9000,65,98.45
16400,16000,5000,9000,70,98.12
16400,16000,5000,9000,75,107.26
16400,16000,5000,9000,80,109.96
16400,16000,5000,13000,15,57.25
16400,16000,5000,13000,20,60.17
16400,16000,5000,13000,25,65.97
16400,16000,5000,13000,30,67.27
16400,16000,5000,13000,35,78.21
16400,16000,5000,13000,40,77.47
16400,16000,5000,13000,45,86.73
16400,16000,5000,13000,50,86.41
16400,16000,5000,13000,55,89.47
16400,16000,5000,13000,60,94.69
16400,16000,5000,13000,65,95.76
16400,16000,5000,13000,70,105.22
16400,16000,5000,13000,75,108.78
16400,16000,5000,13000,80,109.46
16400,16000,5000,17000,15,59.27
16400,16000,5000,17000,20,62.36
16400,16000,5000,17000,25,65.85
16400,16000,5000,17000,30,67.91
16400,16000,5000,17000,35,76.95
16400,16000,5000,17000,40,75.34
16400,16000,5000,17000,45,83.47
16400,16000,5000,17000,50,88.37
16400,16000,5000,17000,55,92.06
16400,16000,5000,17000,60,95.57
16400,16000,5000,17000,65,94.38
16400,16000,5000,17000,70,104.39
16400,16000,5000,17000,75,109.61
16400,16000,5000,17000,80,110.52
16400,16000,9000,1000,15,60.56
16400,16000,9000,1000,20,64.33
16400,16000,9000,1000,25,68.44
16400,16000,9000,1000,30,68.81
16400,16000,9000,1000,35,71.41
16400,16000,9000,1000,40,74.94
16400,16000,9000,1000,45,84.91
16400,16000,9000,1000,50,87.43
16400,16000,9000,1000,55,92.99
16400,16000,9000,1000,60,92.7
16400,16000,9000,1000,65,92.45
16400,16000,9000,1000,70,105.71
16400,16000,9000,1000,75,100.65
16400,16000,9000,1000,80,103.65
16400,16000,9000,5000,15,63.41
16400,16000,9000,5000,20,62.32
16400,16000,9000,5000,25,64.05
16400,16000,9000,5000,30,71.27
16400,16000,9000,5000,35,79.68
16400,16000,9000,5000,40,75.77
16400,16000,9000,5000,45,83.97
16400,16000,9000,5000,50,85.93
16400,16000,9000,5000,55,89.31
16400,16000,9000,5000,60,94.52
16400,16000,9000,5000,65,94.42
16400,16000,9000,5000,70,97.66
16400,16000,9000,5000,75,105.8
16400,16000,9000,5000,80,106.94
16400,16000,9000,9000,15,59.15
16400,16000,9000,9000,20,68.48
16400,16000,9000,9000,25,69.95
16400,16000,9000,9000,30,75.44
16400,16000,9000,9000,35,71.57
16400,16000,9000,9000,40,77.93
16400,16000,9000,9000,45,83.98
16400,16000,9000,9000,50,84.87
16400,16000,9000,9000,55,91.69
16400,16000,9000,9000,60,97.67
16400,16000,9000,9000,65,94.15
16400,16000,9000,9000,70,98.08
16400,16000,9000,9000,75,106.41
16400,16000,9000,9000,80,111.13
16400,16000,9000,13000,15,58.97
16400,16000,9000,13000,20,68.84
16400,16000,9000,13000,25,72.44
16400,16000,9000,13000,30,77.59
16400,16000,9000,13000,35,78.04
16400,16000,9000,13000,40,76.1
16400,16000,9000,13000,45,80.78
16400,16000,9000,13000,50,86.71
16400,16000,9000,13000,55,87.66
16400,16000,9000,13000,60,98.48
16400,16000,9000,13000,65,98.48
16400,16000,9000,13000,70,105.76
16400,16000,9000,13000,75,109.64
16400,16000,9000,13000,80,108.57
16400,16000,9000,17000,15,58.4
16400,16000,9000,17000,20,61.74
16400,16000,9000,17000,25,70.68
16400,16000,9000,17000,30,72.97
16400,16000,9000,17000,35,80.05
16400,16000,9000,17000,40,78.08
16400,16000,9000,17000,45,81.61
16400,16000,9000,17000,50,84.45
16400,16000,9000,17000,55,93.68
16400,16000,9000,17000,60,97.77
16400,16000,9000,17000,65,103.81
16400,16000,9000,17000,70,104.8
16400,16000,9000,17000,75,106.63
16400,16000,9000,17000,80,115.08
16400,16000,13000,1000,15,60.15
16400,16000,13000,1000,20,62.63
16400,16000,13000,1000,25,65.69
16400,16000,13000,1000,30,74.66
16400,16000,13000,1000,35,71.23
16400,16000,13000,1000,40,74.43
16400,16000,13000,1000,45,79.4
16400,16000,13000,1000,50,83.83
16400,16000,13000,1000,55,86.43
16400,16000,13000,1000,60,91.03
16400,16000,13000,1000,65,97.31
16400,16000,13000,1000,70,106.4
16400,16000,13000,1000,75,104.17
16400,16000,13000,1000,80,108.37
16400,16000,13000,5000,15,62.1
16400,16000,13000,5000,20,64.42
16400,16000,13000,5000,25,69.76
16400,16000,13000,5000,30,75.61
16400,16000,13000,5000,35,73.02
16400,16000,13000,5000,40,78.86
16400,16000,13000,5000,45,85.24
16400,16000,13000,5000,50,88.91
16400,16000,13000,5000,55,92.68
16400,16000,13000,5000,60,99.01
16400,16000,13000,5000,65,97.79
16400,16000,13000,5000,70,107.34
16400,16000,13000,5000,75,104.57
16400,16000,13000,5000,80,105.97
16400,16000,13000,9000,15,61.68
16400,16000,13000,9000,20,68.33
16400,16000,13000,9000,25,69.88
16400,16000,13000,9000,30,68.06
16400,16000,13000,9000,35,73.85
16400,16000,13000,9000,40,77.51
16400,16000,13000,9000,45,80.82
16400,16000,13000,9000,50,89.95
16400,16000,13000,9000,55,95.75
16400,16000,13000,9000,60,97.29
16400,16000,13000,9000,65,97.86
16400,16000,13000,9000,70,103.6
16400,16000,13000,9000,75,103.85
16400,16000,13000,9000,80,111.7
16400,16000,13000,13000,15,58.75
16400,16000,13000,13000,20,63.67
16400,16000,13000,13000,25,72.82
16400,16000,13000,13000,30,76.85
16400,16000,13000,13000,35,81.42
16400,16000,13000,13000,40,81.41
16400,16000,13000,13000,45,80.96
16400,16000,13000,13000,50,92.51
16400,16000,13000,13000,55,88.77
16400,16000,13000,13000,60,99.33
16400,16000,13000,13000,65,103.93
16400,16000,13000,13000,70,100.89
16400,16000,13000,13000,75,108.31
16400,16000,13000,13000,80,112.36
16400,16000,13000,17000,15,66.79
16400,16000,13000,17000,20,63.88
16400,16000,13000,17000,25,72.13
16400,16000,13000,17000,30,77.18
16400,16000,13000,17000,35,78.24
16400,16000,13000,17000,40,84.54
16400,16000,13000,17000,45,83.9
16400,16000,13000,17000,50,88.06
16400,16000,13000,17000,55,91.73
16400,16000,13000,17000,60,97.53
16400,16000,13000,17000,65,97.07
16400,16000,13000,17000,70,101.16
16400,16000,13000,17000,75,112.11
16400,16000,13000,17000,80,108.92
16400,16000,17000,1000,15,59.85
16400,16000,17000,1000,20,61.41
16400,16000,17000,1000,25,64.56
16400,16000,17000,1000,30,76.48
16400,16000,17000,1000,35,79.7
16400,16000,17000,1000,40,80.14
16400,16000,17000,1000,45,82.6
16400,16000,17000,1000,50,84.47
16400,16000,17000,1000,55,94.6
16400,16000,17000,1000,60,91.99
16400,16000,17000,1000,65,101.04
16400,16000,17000,1000,70,104.49
16400,16000,17000,1000,75,110.12
16400,16000,17000,1000,80,115.13
16400,16000,17000,5000,15,62.47
16400,16000,17000,5000,20,67.09
16400,16000,17000,5000,25,70.21
16400,16000,17000,5000,30,75.02
16400,16000,17000,5000,35,77.17
16400,16000,17000,5000,40,76.48
16400,16000,17000,5000,45,88.77
16400,16000,17000,5000,50,84.04
16400,16000,17000,5000,55,90.7
16400,16000,17000,5000,60,100.67
16400,16000,17000,5000,65,99.38
16400,16000,17000,5000,70,101.07
16400,16000,17000,5000,75,105.95
16400,16000,17000,5000,80,114.61
16400,16000,17000,9000,15,60.62
16400,16000,17000,9000,20,64.12
16400,16000,17000,9000,25,69.05
16400,16000,17000,9000,30,74.23
16400,16000,17000,9000,35,76.06
16400,16000,17000,9000,40,78.87
16400,16000,17000,9000,45,81.03
16400,16000,17000,9000,50,85.48
16400,16000,17000,9000,55,94.7
16400,16000,17000,9000,60,93.21
16400,16000,17000,9000,65,97.29
16400,16000,17000,9000,70,101.5
16400,16000,17000,9000,75,109.67
16400,16000,17000,9000,80,115.3
16400,16000,17000,13000,15,61.28
16400,16000,17000,13000,20,67.82
16400,16000,17000,13000,25,75.13
16400,16000,17000,13000,30,74.79
16400,16000,17000,13000,35,79.08
16400,16000,17000,13000,40,80.19
16400,16000,17000,13000,45,85.19
16400,16000,17000,13000,50,87.34
16400,16000,17000,13000,55,93.66
16400,16000,17000,13000,60,96.68
16400,16000,17000,13000,65,95.78
16400,16000,17000,13000,70,100.87
16400,16000,17000,13000,75,106.81
16400,16000,17000,13000,80,114.25
16400,16000,17000,17000,15,60.1
16400,16000,17000,17000,20,63.53
16400,16000,17000,17000,25,72.3
16400,16000,17000,17000,30,76.69
16400,16000,17000,17000,35,82.15
16400,16000,17000,17000,40,80.32
16400,16000,17000,17000,45,87.8
16400,16000,17000,17000,50,93.72
16400,16000,17000,17000,55,94.16
16400,16000,17000,17000,60,98.5
16400,16000,17000,17000,65,98.15
16400,16000,17000,17000,70,100.96
16400,16000,17000,17000,75,108.25
16400,16000,17000,17000,80,111.18
16400,17000,1000,1000,15,56.59
16400,17000,1000,1000,20,65.09
16400,17000,1000,1000,25,65.79
16400,17000,1000,1000,30,67.59
16400,17000,1000,1000,35,76.22
16400,17000,1000,1000,40,78.3
16400,17000,1000,1000,45,76.14
16400,17000,1000,1000,50,83.85
16400,17000,1000,1000,55,85.41
16400,17000,1000,1000,60,88.65
16400,17000,1000,1000,65,98.56
16400,17000,1000,1000,70,100.52
16400,17000,1000,1000,75,101.01
16400,17000,1000,1000,80,107.37
16400,17000,1000,5000,15,55.06
16400,17000,1000,5000,20,59.15
16400,17000,1000,5000,25,67.69
16400,17000,1000,5000,30,68.56
16400,17000,1000,5000,35,75.19
16400,17000,1000,5000,40,75.55
16400,17000,1000,5000,45,77.26
16400,17000,1000,5000,50,89.37
16400,17000,1000,5000,55,89.38
16400,17000,1000,5000,60,93.57
16400,17000,1000,5000,65,95.14
16400,17000,1000,5000,70,97.85
16400,17000,1000,5000,75,104.5
16400,17000,1000,5000,80,103.65
16400,17000,1000,9000,15,62.89
16400,17000,1000,9000,20,67.74
16400,17000,1000,9000,25,63.25
16400,17000,1000,9000,30,68.56
16400,17000,1000,9000,35,73.95
16400,17000,1000,9000,40,76.28
16400,17000,1000,9000,45,80.95
16400,17000,1000,9000,50,81.2
16400,17000,1000,9000,55,88.2
16400,17000,1000,9000,60,98.07
16400,17000,1000,9000,65,95.9
16400,17000,1000,9000,70,97.64
16400,17000,1000,9000,75,109.71
16400,17000,1000,9000,80,113.13
16400,17000,1000,13000,15,64.84
16400,17000,1000,13000,20,68.12
16400,17000,1000,13000,25,67.34
16400,17000,1000,13000,30,73.3
16400,17000,1000,13000,35,77.57
16400,17000,1000,13000,40,75.93
16400,17000,1000,13000,45,84.44
16400,17000,1000,13000,50,90.62
16400,17000,1000,13000,55,94.27
16400,17000,1000,13000,60,96.93
16400,17000,1000,13000,65,96.74
16400,17000,1000,13000,70,99.66
16400,17000,1000,13000,75,100.52
16400,17000,1000,13000,80,112.58
16400,17000,1000,17000,15,60.63
16400,17000,1000,17000,20,65.08
16400,17000,1000,17000,25,72.4
16400,17000,1000,17000,30,68.77
16400,17000,1000,17000,35,76.99
16400,17000,1000,17000,40,78.73
16400,17000,1000,17000,45,87.6
16400,17000,1000,17000,50,89.59
16400,17000,1000,17000,55,89.85
16400,17000,1000,17000,60,95.94
16400,17000,1000,17000,65,96.13
16400,17000,1000,17000,70,97.86
16400,17000,1000,17000,75,107.27
16400,17000,1000,17000,80,112.73
16400,17000,5000,1000,15,63.21
16400,17000,5000,1000,20,59.67
16400,17000,5000,1000,25,65.05
16400,17000,5000,1000,30,74.87
16400,17000,5000,1000,35,72.57
16400,17000,5000,1000,40,80.27
16400,17000,5000,1000,45,78.83
16400,17000,5000,1000,50,86.22
16400,17000,5000,1000,55,90.8
16400,17000,5000,1000,60,91.95
16400,17000,5000,1000,65,98.8
16400,17000,5000,1000,70,98.41
16400,17000,5000,1000,75,99.39
16400,17000,5000,1000,80,111.25
16400,17000,5000,5000,15,58.82
16400,17000,5000,5000,20,58.81
16400,17000,5000,5000,25,72.38
16400,17000,5000,5000,30,72.71
16400,17000,5000,5000,35,78.82
16400,17000,5000,5000,40,79.1
16400,17000,5000,5000,45,77.9
16400,17000,5000,5000,50,82.92
16400,17000,5000,5000,55,86.55
16400,17000,5000,5000,60,90.31
16400,17000,5000,5000,65,100.14
16400,17000,5000,5000,70,100.8
16400,17000,5000,5000,75,105.71
16400,17000,5000,5000,80,112.22
16400,17000,5000,9000,15,60.7
16400,17000,5000,9000,20,60.37
16400,17000,5000,9000,25,72.08
16400,17000,5000,9000,30,68.64
16400,17000,5000,9000,35,78.57
16400,17000,5000,9000,40,78.83
16400,17000,5000,9000,45,81.67
16400,17000,5000,9000,50,90.04
16400,17000,5000,9000,55,89.36
16400,17000,5000,9000,60,98.04
16400,17000,5000,9000,65,102.71
16400,17000,5000,9000,70,102.0
16400,17000,5000,9000,75,107.41
16400,17000,5000,9000,80,113.9
16400,17000,5000,13000,15,62.8
16400,17000,5000,13000,20,60.71
16400,17000,5000,13000,25,66.84
16400,17000,5000,13000,30,68.05
16400,17000,5000,13000,35,78.35
16400,17000,5000,13000,40,83.37
16400,17000,5000,13000,45,83.54
16400,17000,5000,13000,50,90.55
16400,17000,5000,13000,55,95.92
16400,17000,5000,13000,60,91.02
16400,17000,5000,13000,65,98.92
16400,17000,5000,13000,70,98.59
16400,17000,5000,13000,75,107.39
16400,17000,5000,13000,80,107.91
16400,17000,5000,17000,15,64.94
16400,17000,5000,17000,20,66.55
16400,17000,5000,17000,25,65.92
16400,17000,5000,17000,30,68.88
16400,17000,5000,17000,35,80.01
16400,17000,5000,17000,40,82.85
16400,17000,5000,17000,45,88.41
16400,17000,5000,17000,50,89.56
16400,17000,5000,17000,55,88.76
16400,17000,5000,17000,60,96.44
16400,17000,5000,17000,65,100.55
16400,17000,5000,17000,70,98.02
16400,17000,5000,17000,75,104.68
16400,17000,5000,17000,80,111.7
16400,17000,9000,1000,15,62.2
16400,17000,9000,1000,20,68.51
16400,17000,9000,1000,25,63.95
16400,17000,9000,1000,30,67.42
16400,17000,9000,1000,35,75.02
16400,17000,9000,1000,40,77.47
16400,17000,9000,1000,45,77.74
16400,17000,9000,1000,50,90.66
16400,17000,9000,1000,55,86.24
16400,17000,9000,1000,60,91.77
16400,17000,9000,1000,65,94.73
16400,17000,9000,1000,70,105.06
16400,17000,9000,1000,75,106.23
16400,17000,9000,1000,80,107.03
16400,17000,9000,5000,15,57.31
16400,17000,9000,5000,20,63.73
16400,17000,9000,5000,25,68.07
16400,17000,9000,5000,30,70.33
16400,17000,9000,5000,35,74.21
16400,17000,9000,5000,40,76.87
16400,17000,9000,5000,45,86.13
16400,17000,9000,5000,50,82.28
16400,17000,9000,5000,55,90.22
16400,17000,9000,5000,60,97.03
16400,17000,9000,5000,65,96.31
16400,17000,9000,5000,70,105.82
16400,17000,9000,5000,75,102.66
16400,17000,9000,5000,80,107.86
16400,17000,9000,9000,15,60.71
16400,17000,9000,9000,20,64.39
16400,17000,9000,9000,25,72.53
16400,17000,9000,9000,30,68.94
16400,17000,9000,9000,35,75.16
16400,17000,9000,9000,40,75.17
16400,17000,9000,9000,45,79.28
16400,17000,9000,9000,50,90.66
16400,17000,9000,9000,55,95.79
16400,17000,9000,9000,60,92.71
16400,17000,9000,9000,65,99.99
16400,17000,9000,9000,70,104.34
16400,17000,9000,9000,75,108.53
16400,17000,9000,9000,80,105.15
16400,17000,9000,13000,15,65.52
16400,17000,9000,13000,20,61.25
16400,17000,9000,13000,25,70.67
16400,17000,9000,13000,30,69.11
16400,17000,9000,13000,35,75.98
16400,17000,9000,13000,40,78.46
16400,17000,9000,13000,45,84.01
16400,17000,9000,13000,50,87.71
16400,17000,9000,13000,55,91.57
16400,17000,9000,13000,60,100.24
16400,17000,9000,13000,65,97.1
16400,17000,9000,13000,70,107.25
16400,17000,9000,13000,75,108.25
16400,17000,9000,13000,80,111.92
16400,17000,9000,17000,15,66.83
16400,17000,9000,17000,20,63.49
16400,17000,9000,17000,25,71.43
16400,17000,9000,17000,30,76.67
16400,17000,9000,17000,35,78.09
16400,17000,9000,17000,40,82.99
16400,17000,9000,17000,45,84.94
16400,17000,9000,17000,50,92.32
16400,17000,9000,17000,55,96.87
16400,17000,9000,17000,60,96.43
16400,17000,9000,17000,65,98.5
16400,17000,9000,17000,70,102.19
16400,17000,9000,17000,75,111.16
16400,17000,9000,17000,80,106.67
16400,17000,13000,1000,15,57.65
16400,17000,13000,1000,20,62.74
16400,17000,13000,1000,25,69.83
16400,17000,13000,1000,30,76.32
16400,17000,13000,1000,35,73.87
16400,17000,13000,1000,40,76.33
16400,17000,13000,1000,45,86.61
16400,17000,13000,1000,50,83.33
16400,17000,13000,1000,55,95.11
16400,17000,13000,1000,60,92.81
16400,17000,13000,1000,65,101.53
16400,17000,13000,1000,70,103.02
16400,17000,13000,1000,75,101.38
16400,17000,13000,1000,80,111.3
16400,17000,13000,5000,15,58.2
16400,17000,13000,5000,20,67.65
16400,17000,13000,5000,25,67.95
16400,17000,13000,5000,30,74.24
16400,17000,13000,5000,35,80.02
16400,17000,13000,5000,40,81.51
16400,17000,13000,5000,45,86.28
16400,17000,13000,5000,50,88.25
16400,17000,13000,5000,55,92.32
16400,17000,13000,5000,60,97.6
16400,17000,13000,5000,65,95.02
16400,17000,13000,5000,70,107.2
16400,17000,13000,5000,75,103.16
16400,17000,13000,5000,80,110.39
16400,17000,13000,9000,15,59.05
16400,17000,13000,9000,20,68.39
16400,17000,13000,9000,25,70.26
16400,17000,13000,9000,30,78.08
16400,17000,13000,9000,35,80.76
16400,17000,13000,9000,40,83.24
16400,17000,13000,9000,45,88.17
16400,17000,13000,9000,50,92.65
16400,17000,13000,9000,55,93.03
16400,17000,13000,9000,60,98.94
16400,17000,13000,9000,65,96.8
16400,17000,13000,9000,70,100.49
16400,17000,13000,9000,75,102.28
16400,17000,13000,9000,80,106.42
16400,17000,13000,13000,15,61.28
16400,17000,13000,13000,20,62.67
16400,17000,13000,13000,25,74.61
16400,17000,13000,13000,30,76.89
16400,17000,13000,13000,35,78.06
16400,17000,13000,13000,40,85.83
16400,17000,13000,13000,45,85.85
16400,17000,13000,13000,50,89.98
16400,17000,13000,13000,55,90.53
16400,17000,13000,13000,60,91.89
16400,17000,13000,13000,65,102.21
16400,17000,13000,13000,70,103.22
16400,17000,13000,13000,75,111.32
16400,17000,13000,13000,80,109.2
16400,17000,13000,17000,15,62.56
16400,17000,13000,17000,20,63.23
16400,17000,13000,17000,25,75.36
16400,17000,13000,17000,30,69.93
16400,17000,13000,17000,35,77.64
16400,17000,13000,17000,40,81.77
16400,17000,13000,17000,45,89.51
16400,17000,13000,17000,50,88.03
16400,17000,13000,17000,55,93.22
16400,17000,13000,17000,60,100.27
16400,17000,13000,17000,65,96.5
16400,17000,13000,17000,70,103.28
16400,17000,13000,17000,75,109.5
16400,17000,13000,17000,80,111.8
16400,17000,17000,1000,15,62.27
16400,17000,17000,1000,20,61.28
16400,17000,17000,1000,25,72.26
16400,17000,17000,1000,30,71.79
16400,17000,17000,1000,35,79.51
16400,17000,17000,1000,40,78.4
16400,17000,17000,1000,45,84.26
16400,17000,17000,1000,50,87.51
16400,17000,17000,1000,55,89.88
16400,17000,17000,1000,60,99.7
16400,17000,17000,1000,65,100.34
16400,17000,17000,1000,70,105.96
16400,17000,17000,1000,75,107.42
16400,17000,17000,1000,80,105.86
16400,17000,17000,5000,15,63.35
16400,17000,17000,5000,20,64.91
16400,17000,17000,5000,25,69.65
16400,17000,17000,5000,30,75.98
16400,17000,17000,5000,35,81.51
16400,17000,17000,5000,40,84.55
16400,17000,17000,5000,45,80.34
16400,17000,17000,5000,50,86.69
16400,17000,17000,5000,55,92.61
16400,17000,17000,5000,60,100.06
16400,17000,17000,5000,65,95.31
16400,17000,17000,5000,70,99.6
16400,17000,17000,5000,75,105.29
16400,17000,17000,5000,80,108.36
16400,17000,17000,9000,15,67.23
16400,17000,17000,9000,20,67.7
16400,17000,17000,9000,25,69.23
16400,17000,17000,9000,30,70.22
16400,17000,17000,9000,35,81.12
16400,17000,17000,9000,40,82.84
16400,17000,17000,9000,45,80.49
16400,17000,17000,9000,50,89.78
16400,17000,17000,9000,55,97.33
16400,17000,17000,9000,60,94.95
16400,17000,17000,9000,65,100.0
16400,17000,17000,9000,70,104.25
16400,17000,17000,9000,75,111.53
16400,17000,17000,9000,80,109.52
16400,17000,17000,13000,15,60.15
16400,17000,17000,13000,20,66.79
16400,17000,17000,13000,25,68.17
16400,17000,17000,13000,30,77.41
