VER,EXP,EAST,XGEO,RISK,event_horizon_distance,predicted_event_horizon_distance
17200,3000,17000,9000,20,64.46,6.991294861
17200,3000,17000,9000,25,69.29,6.707392693
17200,3000,17000,9000,30,71.93,6.468129158
17200,3000,17000,9000,35,75.57,6.010817528
17200,3000,17000,9000,40,80.57,5.693459988
17200,3000,17000,9000,45,78.53,5.14941597
17200,3000,17000,9000,50,85.02,4.905668259
17200,3000,17000,9000,55,93.89,5.234084606
17200,3000,17000,9000,60,94.19,5.461948872
17200,3000,17000,9000,65,101.29,5.026254177
17200,3000,17000,9000,70,97.43,5.114881992
17200,3000,17000,9000,75,102.46,4.790921211
17200,3000,17000,9000,80,112.04,4.249950886
17200,3000,17000,13000,15,65,7.278749943
17200,3000,17000,13000,20,61.99,7.003833771
17200,3000,17000,13000,25,67.95,6.766393185
17200,3000,17000,13000,30,74.7,6.591673374
17200,3000,17000,13000,35,72.28,6.114974022
17200,3000,17000,13000,40,83.08,5.761717796
17200,3000,17000,13000,45,85.94,5.263676167
17200,3000,17000,13000,50,83.55,4.972079277
17200,3000,17000,13000,55,90.92,5.295704842
17200,3000,17000,13000,60,89.99,5.501056194
17200,3000,17000,13000,65,100.29,5.025029182
17200,3000,17000,13000,70,101.65,5.201102257
17200,3000,17000,13000,75,110.13,4.722878456
17200,3000,17000,13000,80,114.16,4.207882881
17200,3000,17000,17000,15,57.2,7.251657963
17200,3000,17000,17000,20,69.9,6.982727051
17200,3000,17000,17000,25,64.74,6.772325516
17200,3000,17000,17000,30,70.79,6.578112125
17200,3000,17000,17000,35,81.05,6.117529392
17200,3000,17000,17000,40,83.95,5.763872623
17200,3000,17000,17000,45,83.18,5.288763046
17200,3000,17000,17000,50,84.84,4.993794441
17200,3000,17000,17000,55,87.87,5.312829971
17200,3000,17000,17000,60,93.33,5.520051479
17200,3000,17000,17000,65,102.7,5.023864746
17200,3000,17000,17000,70,98.52,5.178816795
17200,3000,17000,17000,75,109.08,4.718702316
17200,3000,17000,17000,80,110.4,4.189594746
17200,4000,1000,1000,15,56.76,10.32557106
17200,4000,1000,1000,20,55.98,9.689603806
17200,4000,1000,1000,25,64.83,9.513014793
17200,4000,1000,1000,30,66.69,9.239945412
17200,4000,1000,1000,35,72.42,8.820351601
17200,4000,1000,1000,40,73.7,8.295296669
17200,4000,1000,1000,45,81.18,7.183845997
17200,4000,1000,1000,50,85.43,6.723312378
17200,4000,1000,1000,55,87.64,6.34923172
17200,4000,1000,1000,60,91.85,6.217105865
17200,4000,1000,1000,65,90.37,5.955481529
17200,4000,1000,1000,70,92.5,5.873916149
17200,4000,1000,1000,75,100.01,5.671496868
17200,4000,1000,1000,80,101.58,4.685584545
17200,4000,1000,5000,15,53.35,10.37747288
17200,4000,1000,5000,20,65.1,9.832679749
17200,4000,1000,5000,25,59.68,9.538184166
17200,4000,1000,5000,30,72.09,9.188386917
17200,4000,1000,5000,35,76.03,8.961601257
17200,4000,1000,5000,40,71.99,8.597809792
17200,4000,1000,5000,45,80.13,7.815271854
17200,4000,1000,5000,50,84.86,7.443920135
17200,4000,1000,5000,55,89.4,6.932003021
17200,4000,1000,5000,60,94.31,7.002439976
17200,4000,1000,5000,65,90.2,6.709694862
17200,4000,1000,5000,70,98.14,6.573689461
17200,4000,1000,5000,75,98.61,5.713281631
17200,4000,1000,5000,80,102.36,5.233994484
17200,4000,1000,9000,15,53.54,10.62600422
17200,4000,1000,9000,20,65.25,9.90956974
17200,4000,1000,9000,25,68.89,9.428355217
17200,4000,1000,9000,30,73.35,9.064167976
17200,4000,1000,9000,35,74.33,8.75797081
17200,4000,1000,9000,40,79.68,8.361012459
17200,4000,1000,9000,45,79.07,7.525714874
17200,4000,1000,9000,50,81.26,7.299530029
17200,4000,1000,9000,55,88.54,6.849736214
17200,4000,1000,9000,60,91.3,7.048165798
17200,4000,1000,9000,65,91.79,6.79144001
17200,4000,1000,9000,70,95.28,6.722054958
17200,4000,1000,9000,75,97.97,6.17995882
17200,4000,1000,9000,80,107.82,5.602950573
17200,4000,1000,13000,15,62.14,10.6470871
17200,4000,1000,13000,20,59.88,9.938685417
17200,4000,1000,13000,25,67.01,9.427931786
17200,4000,1000,13000,30,71.76,8.967867851
17200,4000,1000,13000,35,73.68,8.642335892
17200,4000,1000,13000,40,72.69,8.273756027
17200,4000,1000,13000,45,79.93,7.51561451
17200,4000,1000,13000,50,84.56,7.319571018
17200,4000,1000,13000,55,92.44,6.917729378
17200,4000,1000,13000,60,87.04,7.09995079
17200,4000,1000,13000,65,98.98,6.699715614
17200,4000,1000,13000,70,96.35,6.62311554
17200,4000,1000,13000,75,106.22,6.081639767
17200,4000,1000,13000,80,111.4,5.534508228
17200,4000,1000,17000,15,57.72,10.6256237
17200,4000,1000,17000,20,61.4,9.914767265
17200,4000,1000,17000,25,62.41,9.391345978
17200,4000,1000,17000,30,67,8.951550484
17200,4000,1000,17000,35,71.29,8.642871857
17200,4000,1000,17000,40,79.94,8.275782585
17200,4000,1000,17000,45,80.9,7.564265251
17200,4000,1000,17000,50,87.56,7.363666058
17200,4000,1000,17000,55,83.75,6.931396484
17200,4000,1000,17000,60,89.83,7.104008198
17200,4000,1000,17000,65,97.07,6.711662769
17200,4000,1000,17000,70,103.32,6.618995667
17200,4000,1000,17000,75,101.03,6.097989082
17200,4000,1000,17000,80,104.06,5.546638966
17200,4000,5000,1000,15,52.83,10.65966511
17200,4000,5000,1000,20,56.27,10.00018311
17200,4000,5000,1000,25,62.42,9.602612495
17200,4000,5000,1000,30,64.8,9.170544624
17200,4000,5000,1000,35,74.31,8.907635689
17200,4000,5000,1000,40,74.71,8.684749603
17200,4000,5000,1000,45,78.33,7.662138939
17200,4000,5000,1000,50,78.83,7.482331276
17200,4000,5000,1000,55,85.84,7.108223915
17200,4000,5000,1000,60,88.7,6.866726875
17200,4000,5000,1000,65,97.05,6.551803112
17200,4000,5000,1000,70,98.74,6.345365524
17200,4000,5000,1000,75,98.23,6.03527689
17200,4000,5000,1000,80,105.03,5.49133873
17200,4000,5000,5000,15,57.21,10.54775047
17200,4000,5000,5000,20,57.08,10.02339554
17200,4000,5000,5000,25,62.39,9.578141212
17200,4000,5000,5000,30,73.4,9.030096054
17200,4000,5000,5000,35,73.66,8.873671532
17200,4000,5000,5000,40,74.25,8.60168457
17200,4000,5000,5000,45,78.41,7.782671452
17200,4000,5000,5000,50,83.12,7.568304062
17200,4000,5000,5000,55,84.02,7.078150749
17200,4000,5000,5000,60,92.89,6.897719383
17200,4000,5000,5000,65,98.39,6.72748518
17200,4000,5000,5000,70,100.34,6.378474236
17200,4000,5000,5000,75,100.82,5.704260349
17200,4000,5000,5000,80,106.64,5.429897785
17200,4000,5000,9000,15,60.42,10.69065571
17200,4000,5000,9000,20,65.8,10.10607338
17200,4000,5000,9000,25,63.62,9.502687454
17200,4000,5000,9000,30,67.47,9.079566002
17200,4000,5000,9000,35,68.34,8.763785362
17200,4000,5000,9000,40,77.59,8.520723343
17200,4000,5000,9000,45,80.36,7.593586445
17200,4000,5000,9000,50,82.39,7.44873333
17200,4000,5000,9000,55,90.7,7.0666399
17200,4000,5000,9000,60,91.02,7.002357006
17200,4000,5000,9000,65,100.13,6.859717846
17200,4000,5000,9000,70,98.58,6.497851849
17200,4000,5000,9000,75,99.85,6.0787673
17200,4000,5000,9000,80,104.1,5.754854679
17200,4000,5000,13000,15,61,10.63203144
17200,4000,5000,13000,20,58.98,10.09838486
17200,4000,5000,13000,25,64.4,9.486462593
17200,4000,5000,13000,30,72.28,8.991199493
17200,4000,5000,13000,35,73.29,8.641963005
17200,4000,5000,13000,40,81.59,8.440772057
17200,4000,5000,13000,45,77.07,7.540006638
17200,4000,5000,13000,50,89.48,7.403710842
17200,4000,5000,13000,55,88.82,7.10406065
17200,4000,5000,13000,60,94.91,6.984738827
17200,4000,5000,13000,65,98.72,6.687602043
17200,4000,5000,13000,70,100.64,6.361149788
17200,4000,5000,13000,75,100.38,5.907744408
17200,4000,5000,13000,80,108.4,5.536336899
17200,4000,5000,17000,15,54.56,10.62423611
17200,4000,5000,17000,20,64.14,10.09164524
17200,4000,5000,17000,25,67.38,9.484732628
17200,4000,5000,17000,30,65.69,9.000496864
17200,4000,5000,17000,35,74.41,8.664736748
17200,4000,5000,17000,40,78.47,8.456344604
17200,4000,5000,17000,45,80.84,7.566673279
17200,4000,5000,17000,50,88.86,7.406686306
17200,4000,5000,17000,55,92.77,7.116217136
17200,4000,5000,17000,60,88.2,6.997624874
17200,4000,5000,17000,65,91.97,6.708544254
17200,4000,5000,17000,70,99.18,6.368708611
17200,4000,5000,17000,75,104.14,5.918087959
17200,4000,5000,17000,80,103.05,5.52571249
17200,4000,9000,1000,15,55.57,10.74528027
17200,4000,9000,1000,20,64.92,10.13151073
17200,4000,9000,1000,25,66.53,9.733809471
17200,4000,9000,1000,30,71.68,9.322340012
17200,4000,9000,1000,35,70.38,9.071899414
17200,4000,9000,1000,40,80.38,8.900604248
17200,4000,9000,1000,45,83.65,7.81804657
17200,4000,9000,1000,50,85.34,7.635900974
17200,4000,9000,1000,55,90.18,7.302732468
17200,4000,9000,1000,60,92.57,7.088526249
17200,4000,9000,1000,65,91.71,6.652158737
17200,4000,9000,1000,70,103.35,6.427920818
17200,4000,9000,1000,75,100.42,6.159021854
17200,4000,9000,1000,80,110.24,5.656192303
17200,4000,9000,5000,15,57.34,10.60820103
17200,4000,9000,5000,20,59.83,10.14778709
17200,4000,9000,5000,25,61,9.722299576
17200,4000,9000,5000,30,66.09,9.212773323
17200,4000,9000,5000,35,76.57,9.069018364
17200,4000,9000,5000,40,80.09,8.81731987
17200,4000,9000,5000,45,78.65,7.948029041
17200,4000,9000,5000,50,82.47,7.69989109
17200,4000,9000,5000,55,89.06,7.265339851
17200,4000,9000,5000,60,93.67,7.129869461
17200,4000,9000,5000,65,95.3,6.84337759
17200,4000,9000,5000,70,104.26,6.48286438
17200,4000,9000,5000,75,98.71,5.878008366
17200,4000,9000,5000,80,108.31,5.677775383
17200,4000,9000,9000,15,62.61,10.77281952
17200,4000,9000,9000,20,66.26,10.31283665
17200,4000,9000,9000,25,69.48,9.70979023
17200,4000,9000,9000,30,72.61,9.340323448
17200,4000,9000,9000,35,75.5,9.170783997
17200,4000,9000,9000,40,81.84,8.884870529
17200,4000,9000,9000,45,78.64,7.937029839
17200,4000,9000,9000,50,87.53,7.645882607
17200,4000,9000,9000,55,84.06,7.345367432
17200,4000,9000,9000,60,91.05,7.315292358
17200,4000,9000,9000,65,91.49,6.979183674
17200,4000,9000,9000,70,102.69,6.632363319
17200,4000,9000,9000,75,101.66,6.275309563
17200,4000,9000,9000,80,103.24,5.955377579
17200,4000,9000,13000,15,58.73,10.74258995
17200,4000,9000,13000,20,60.35,10.31968689
17200,4000,9000,13000,25,66.95,9.75935173
17200,4000,9000,13000,30,72.62,9.357661247
17200,4000,9000,13000,35,75.16,9.104390144
17200,4000,9000,13000,40,79.69,8.810819626
17200,4000,9000,13000,45,85.91,7.897828579
17200,4000,9000,13000,50,86,7.662548065
17200,4000,9000,13000,55,93.21,7.429558277
17200,4000,9000,13000,60,91.24,7.336661339
17200,4000,9000,13000,65,94.01,6.945278645
17200,4000,9000,13000,70,98.28,6.627315521
17200,4000,9000,13000,75,103.67,6.205247402
17200,4000,9000,13000,80,103.69,5.908272743
17200,4000,9000,17000,15,63,10.73848629
17200,4000,9000,17000,20,64.2,10.30159378
17200,4000,9000,17000,25,69.9,9.74635601
17200,4000,9000,17000,30,71.85,9.35357666
17200,4000,9000,17000,35,71.67,9.116496086
17200,4000,9000,17000,40,79.92,8.817513466
17200,4000,9000,17000,45,83.68,7.912232399
17200,4000,9000,17000,50,83.54,7.661262035
17200,4000,9000,17000,55,88.08,7.431447029
17200,4000,9000,17000,60,97.76,7.339258671
17200,4000,9000,17000,65,96.25,6.939371586
17200,4000,9000,17000,70,101.31,6.616942406
17200,4000,9000,17000,75,108.78,6.218039513
17200,4000,9000,17000,80,111.72,5.894753933
17200,4000,13000,1000,15,59.28,10.81875706
17200,4000,13000,1000,20,65.48,10.19717979
17200,4000,13000,1000,25,62.47,9.742955208
17200,4000,13000,1000,30,64.95,9.318017006
17200,4000,13000,1000,35,76.99,9.026821136
17200,4000,13000,1000,40,72.7,8.859420776
17200,4000,13000,1000,45,79.28,7.757863522
17200,4000,13000,1000,50,81.7,7.630568027
17200,4000,13000,1000,55,86.82,7.287790298
17200,4000,13000,1000,60,89.06,7.158167839
17200,4000,13000,1000,65,93.63,6.6994977
17200,4000,13000,1000,70,97.66,6.440991879
17200,4000,13000,1000,75,98.73,6.206379414
17200,4000,13000,1000,80,106.64,5.68969059
17200,4000,13000,5000,15,62.24,10.66611385
17200,4000,13000,5000,20,58.97,10.20508099
17200,4000,13000,5000,25,61.93,9.733819962
17200,4000,13000,5000,30,66.61,9.197753906
17200,4000,13000,5000,35,71.11,9.02752018
17200,4000,13000,5000,40,77.4,8.772716522
17200,4000,13000,5000,45,86.34,7.875537872
17200,4000,13000,5000,50,83.38,7.694779396
17200,4000,13000,5000,55,93.7,7.25234127
17200,4000,13000,5000,60,90.61,7.198093414
17200,4000,13000,5000,65,96.97,6.892638206
17200,4000,13000,5000,70,97.12,6.489006996
17200,4000,13000,5000,75,105.4,5.935677528
17200,4000,13000,5000,80,108.09,5.689629078
17200,4000,13000,9000,15,62.56,10.85738659
17200,4000,13000,9000,20,58.61,10.36668491
17200,4000,13000,9000,25,63.22,9.728381157
17200,4000,13000,9000,30,74.48,9.328893661
17200,4000,13000,9000,35,77.6,9.138421059
17200,4000,13000,9000,40,82.3,8.843645096
17200,4000,13000,9000,45,78.53,7.872537136
17200,4000,13000,9000,50,83.42,7.633218288
17200,4000,13000,9000,55,87.86,7.315077305
17200,4000,13000,9000,60,92.77,7.371853352
17200,4000,13000,9000,65,98.89,7.010510445
17200,4000,13000,9000,70,97.5,6.652132511
17200,4000,13000,9000,75,102,6.330783844
17200,4000,13000,9000,80,108.84,5.964882851
17200,4000,13000,13000,15,62.95,10.86395264
17200,4000,13000,13000,20,61.54,10.37865257
17200,4000,13000,13000,25,68.94,9.791783333
17200,4000,13000,13000,30,68.39,9.415267944
17200,4000,13000,13000,35,71.35,9.173693657
17200,4000,13000,13000,40,80.56,8.836034775
17200,4000,13000,13000,45,78.77,7.932518482
17200,4000,13000,13000,50,83.31,7.668553829
17200,4000,13000,13000,55,94.16,7.435116291
17200,4000,13000,13000,60,92.47,7.364937305
17200,4000,13000,13000,65,99.36,6.94374609
17200,4000,13000,13000,70,98.53,6.650821686
17200,4000,13000,13000,75,108.89,6.204393387
17200,4000,13000,13000,80,109.55,5.924283981
17200,4000,13000,17000,15,62.93,10.83534241
17200,4000,13000,17000,20,65.75,10.35454559
17200,4000,13000,17000,25,63.46,9.787008286
17200,4000,13000,17000,30,70.18,9.422444344
17200,4000,13000,17000,35,75.98,9.175269127
17200,4000,13000,17000,40,75.99,8.840090752
17200,4000,13000,17000,45,88.01,7.956912994
17200,4000,13000,17000,50,83.18,7.68469286
17200,4000,13000,17000,55,89.76,7.450954437
17200,4000,13000,17000,60,90.26,7.381883621
17200,4000,13000,17000,65,98.35,6.940386772
17200,4000,13000,17000,70,101.34,6.636676311
17200,4000,13000,17000,75,102.42,6.203994751
17200,4000,13000,17000,80,105.97,5.899955273
17200,4000,17000,1000,15,62.97,10.85494232
17200,4000,17000,1000,20,67.01,10.19661331
17200,4000,17000,1000,25,66.82,9.717673302
17200,4000,17000,1000,30,70.13,9.32233429
17200,4000,17000,1000,35,70.04,9.037068367
17200,4000,17000,1000,40,77.91,8.872331619
17200,4000,17000,1000,45,82.18,7.784498215
17200,4000,17000,1000,50,88.28,7.649935722
17200,4000,17000,1000,55,91.81,7.278690815
17200,4000,17000,1000,60,92.23,7.165406227
17200,4000,17000,1000,65,101.26,6.716310501
17200,4000,17000,1000,70,99.06,6.442185879
17200,4000,17000,1000,75,106.32,6.221065998
17200,4000,17000,1000,80,110.75,5.70948267
17200,4000,17000,5000,15,56.67,10.66324139
17200,4000,17000,5000,20,60.29,10.19791698
17200,4000,17000,5000,25,66.76,9.709251404
17200,4000,17000,5000,30,75.32,9.209056854
17200,4000,17000,5000,35,78.02,9.030062675
17200,4000,17000,5000,40,76.27,8.781362534
17200,4000,17000,5000,45,83.68,7.887759209
17200,4000,17000,5000,50,81.08,7.703110218
17200,4000,17000,5000,55,88.94,7.244400978
17200,4000,17000,5000,60,94.69,7.190722466
17200,4000,17000,5000,65,93.13,6.890420914
17200,4000,17000,5000,70,96.36,6.476490498
17200,4000,17000,5000,75,105.7,5.947955132
17200,4000,17000,5000,80,106.41,5.709772587
17200,4000,17000,9000,15,61.41,10.85736275
17200,4000,17000,9000,20,64.22,10.35920906
17200,4000,17000,9000,25,67.77,9.703690529
17200,4000,17000,9000,30,70.47,9.340276718
17200,4000,17000,9000,35,80.25,9.144253731
17200,4000,17000,9000,40,75.56,8.85487175
17200,4000,17000,9000,45,84.27,7.883622169
17200,4000,17000,9000,50,85.58,7.642017365
17200,4000,17000,9000,55,89.16,7.305207253
17200,4000,17000,9000,60,96.61,7.363573551
17200,4000,17000,9000,65,98.2,7.00646162
17200,4000,17000,9000,70,103.17,6.638092995
17200,4000,17000,9000,75,100.79,6.341483593
17200,4000,17000,9000,80,112.82,5.985470295
17200,4000,17000,13000,15,62.89,10.85572529
17200,4000,17000,13000,20,61.83,10.38567543
17200,4000,17000,13000,25,67.46,9.79219532
17200,4000,17000,13000,30,75.95,9.466291428
17200,4000,17000,13000,35,74.29,9.190468788
17200,4000,17000,13000,40,75.83,8.859239578
17200,4000,17000,13000,45,82.42,7.937104225
17200,4000,17000,13000,50,92.1,7.661548138
17200,4000,17000,13000,55,88.25,7.42490387
17200,4000,17000,13000,60,95.15,7.375232697
17200,4000,17000,13000,65,100.49,6.929279327
17200,4000,17000,13000,70,97.48,6.667344093
17200,4000,17000,13000,75,106.46,6.198659897
17200,4000,17000,13000,80,105.3,5.899361134
17200,4000,17000,17000,15,59.87,10.81906033
17200,4000,17000,17000,20,65.04,10.35533905
17200,4000,17000,17000,25,66.19,9.786597252
17200,4000,17000,17000,30,69.05,9.451581955
17200,4000,17000,17000,35,77.89,9.190121651
17200,4000,17000,17000,40,75.46,8.860209465
17200,4000,17000,17000,45,82.43,7.963570595
17200,4000,17000,17000,50,88.59,7.685338497
17200,4000,17000,17000,55,91,7.44313097
17200,4000,17000,17000,60,96.84,7.391079426
17200,4000,17000,17000,65,99.31,6.924955845
17200,4000,17000,17000,70,98.7,6.642452717
17200,4000,17000,17000,75,101.67,6.187755585
17200,4000,17000,17000,80,109.23,5.880250931
17200,5000,1000,1000,15,51.41,5.885994911
17200,5000,1000,1000,20,58.51,5.319123745
17200,5000,1000,1000,25,67.46,5.481832504
17200,5000,1000,1000,30,65.79,5.219176769
17200,5000,1000,1000,35,70.84,4.927252293
17200,5000,1000,1000,40,75.82,4.44764185
17200,5000,1000,1000,45,77.86,4.092612743
17200,5000,1000,1000,50,83.23,3.278733492
17200,5000,1000,1000,55,86.8,2.746397734
17200,5000,1000,1000,60,87.61,2.242046356
17200,5000,1000,1000,65,93.54,1.959913969
17200,5000,1000,1000,70,94.14,1.983332157
17200,5000,1000,1000,75,106.07,1.930260777
17200,5000,1000,1000,80,105.06,1.115380287
17200,5000,1000,5000,15,52.55,6.53524828
17200,5000,1000,5000,20,61.46,6.243459225
17200,5000,1000,5000,25,65.08,6.296542168
17200,5000,1000,5000,30,66.89,6.122218132
17200,5000,1000,5000,35,68.91,6.085856438
17200,5000,1000,5000,40,80.06,5.921158314
17200,5000,1000,5000,45,79.6,5.759275913
17200,5000,1000,5000,50,82.06,4.93868494
17200,5000,1000,5000,55,83.92,4.119967937
17200,5000,1000,5000,60,88.65,3.242672205
17200,5000,1000,5000,65,92.43,2.682870388
17200,5000,1000,5000,70,94.47,2.383970499
17200,5000,1000,5000,75,100.94,1.781547546
17200,5000,1000,5000,80,107.18,1.355199575
17200,5000,1000,9000,15,55.4,5.71995306
17200,5000,1000,9000,20,58.11,5.28385973
17200,5000,1000,9000,25,65.23,5.119254112
17200,5000,1000,9000,30,63.98,4.908128262
17200,5000,1000,9000,35,69.96,4.678672791
17200,5000,1000,9000,40,75.91,4.537403584
17200,5000,1000,9000,45,79.2,4.746572495
17200,5000,1000,9000,50,83.97,4.124044418
17200,5000,1000,9000,55,90.33,3.573625088
17200,5000,1000,9000,60,91.05,2.924423456
17200,5000,1000,9000,65,99.25,2.635725975
17200,5000,1000,9000,70,94.73,2.507113934
17200,5000,1000,9000,75,103.9,2.130115747
17200,5000,1000,9000,80,101.78,1.685808301
17200,5000,1000,13000,15,55.56,5.712292671
17200,5000,1000,13000,20,57.1,5.294100761
17200,5000,1000,13000,25,65.37,5.080676556
17200,5000,1000,13000,30,65.51,4.730288029
17200,5000,1000,13000,35,74.82,4.480046749
17200,5000,1000,13000,40,76,4.285674095
17200,5000,1000,13000,45,84.96,4.552978039
17200,5000,1000,13000,50,86.16,3.956460953
17200,5000,1000,13000,55,91.63,3.460897446
17200,5000,1000,13000,60,88.57,2.801138639
17200,5000,1000,13000,65,97.72,2.48143363
17200,5000,1000,13000,70,100.58,2.420990467
17200,5000,1000,13000,75,99.16,2.024059534
17200,5000,1000,13000,80,105.41,1.504360318
17200,5000,1000,17000,15,55.52,5.719193935
17200,5000,1000,17000,20,62.9,5.281374931
17200,5000,1000,17000,25,65,5.062962532
17200,5000,1000,17000,30,73.72,4.72699213
17200,5000,1000,17000,35,72.68,4.494838238
17200,5000,1000,17000,40,81.39,4.295158386
17200,5000,1000,17000,45,80.47,4.610210419
17200,5000,1000,17000,50,80.55,4.007922649
17200,5000,1000,17000,55,86.74,3.487730742
17200,5000,1000,17000,60,89.62,2.806101084
17200,5000,1000,17000,65,91.38,2.501266718
17200,5000,1000,17000,70,97.71,2.408419371
17200,5000,1000,17000,75,104.96,2.040878057
17200,5000,1000,17000,80,108.84,1.505204558
17200,5000,5000,1000,15,59.77,6.63299942
17200,5000,5000,1000,20,58.86,5.834393978
17200,5000,5000,1000,25,60.16,5.649674416
17200,5000,5000,1000,30,66.57,5.340562344
17200,5000,5000,1000,35,71.03,5.127048492
17200,5000,5000,1000,40,78.82,4.83206892
17200,5000,5000,1000,45,79.14,4.590899467
17200,5000,5000,1000,50,85.55,4.187861919
17200,5000,5000,1000,55,90.35,3.652487516
17200,5000,5000,1000,60,92.64,3.080931187
17200,5000,5000,1000,65,94.76,2.823790073
